,Name,Url,Rating,Difficulty,Tags
0,Эксподизайн: проектирование музейной экспозиции в диалогах дизайнера и музеолога,https://coursera.org/learn/ekspodizayn,None,Beginner Level,"['Personal Development', 'Personal Development']"
0,创新思维,https://coursera.org/learn/chuangxin-siwei,4.6,None,"['Personal Development', 'Personal Development']"
0,Introduction to International Criminal Law,https://coursera.org/learn/international-criminal-law,4.8,None,"['Social Sciences', 'Law']"
0,创作吧！微影人！,https://coursera.org/learn/wei-dian-ying-chuang-zuo,None,None,"['Arts and Humanities', 'Music and Art']"
0,Спортивное программирование,https://coursera.org/learn/sportivnoe-programmirovanie,4.7,Beginner Level,"['Computer Science', 'Algorithms']"
0,Business Implications of AI: A Nano-course,https://coursera.org/learn/business-implications-ai-nano-course,None,Advanced Level,"['Business', 'Leadership and Management']"
0,Planning a Patient Safety or Quality Improvement Project (Patient Safety III),https://coursera.org/learn/patient-safety-project-planning,4.7,None,"['Health', 'Healthcare Management']"
0,Computational Vision,https://coursera.org/learn/mind-machine-computational-vision,None,Beginner Level,"['Computer Science', 'Algorithms']"
0,"Faster Together, Enhancing the Recruitment of Minorities in Clinical Trials ",https://coursera.org/learn/recruitment-minorities-clinical-trials,4.9,Beginner Level,"['Social Sciences', 'Education']"
0,Explorando os recursos educacionais da Khan Academy,https://coursera.org/learn/khanacademy,4.8,None,"['Math and Logic', 'Math and Logic']"
0,Getting Started With Music Theory,https://coursera.org/learn/music-theory,4.5,Beginner Level,"['Arts and Humanities', 'Music and Art']"
0,Fundamentals of Macroscopic and Microscopic Thermodynamics,https://coursera.org/learn/macroscopic-microscopic-thermodynamics,None,Advanced Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Successful Career Development,https://coursera.org/learn/career-advancement,4.5,Beginner Level,"['Personal Development', 'Personal Development']"
0,Copyright for Multimedia,https://coursera.org/learn/copyright-for-multimedia,4.7,None,"['Arts and Humanities', 'Music and Art']"
0,Skills for Nursing Informatics Leaders,https://coursera.org/learn/skills-for-nursing-informatics-leaders,4.7,Beginner Level,"['Health', 'Health Informatics']"
0,"Content, Advertising & Social IMC",https://coursera.org/learn/social-imc,4.7,None,"['Business', 'Marketing']"
0,Marketing Analytics Capstone Project,https://coursera.org/learn/marketing-analytics-project,None,None,"['Business', 'Marketing']"
0,Çok değişkenli Fonksiyon I: Kavramlar / Multivariable Calculus I:  Concepts,https://coursera.org/learn/hesap-calculus-dersi,4.6,None,"['Math and Logic', 'Math and Logic']"
0,Nursing Informatics Leadership Theory and Practice,https://coursera.org/learn/nursing-informatics-leaders,4.4,Beginner Level,"['Data Science', 'Data Analysis']"
0,Entrepreneurship 3: Growth Strategies,https://coursera.org/learn/growth-strategy,4.8,Beginner Level,"['Business', 'Entrepreneurship']"
0,Data Science Math Skills,https://coursera.org/learn/datasciencemathskills,4.5,Beginner Level,"['Math and Logic', 'Math and Logic']"
0,Introduction to GIS Mapping,https://coursera.org/learn/introduction-gis-mapping,4.9,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,Big Data: capstone project,https://coursera.org/learn/big-data-proyecto,4.2,Advanced Level,"['Data Science', 'Data Analysis']"
0,The hidden value – Lean in manufacturing and services,https://coursera.org/learn/lean-manufacturing-services,4.7,Beginner Level,"['Business', 'Business Essentials']"
0,New Product Development - develop your own new product,https://coursera.org/learn/new-product-development,4.4,Intermediate Level,"['Business', 'Entrepreneurship']"
0,Droit International de l'Eau Douce,https://coursera.org/learn/droit-international-eau-douce,4.9,Intermediate Level,"['Social Sciences', 'Law']"
0,Magna Carta and its Legacies: Freedom and protest,https://coursera.org/learn/magna-carta,None,Beginner Level,"['Arts and Humanities', 'History']"
0,Diseño y Creación de un Emprendimiento Social,https://coursera.org/learn/emprendimiento-social-negocios-sustentable-canvas-sociales,4.8,Beginner Level,"['Business', 'Entrepreneurship']"
0,Google Cloud Platform Fundamentals: Core Infrastructure,https://coursera.org/learn/gcp-fundamentals,4.7,Intermediate Level,"['Information Technology', 'Cloud Computing']"
0,Evaluating Designs with Users,https://coursera.org/learn/evaluating-designs-with-users,4.7,Beginner Level,"['Computer Science', 'Design and Product']"
0,Towards language universals through lexical semantics: introduction to lexical and semantic typology,https://coursera.org/learn/lexical-semantic-typology,4.5,Advanced Level,"['Language Learning', 'Other Languages']"
0,Traditional herbal medicine in supportive cancer care: From alternative to integrative,https://coursera.org/learn/cancer-medicine-alternative-herbal-asia,4.8,Beginner Level,"['Health', 'Patient Care']"
0,Strategy Formulation,https://coursera.org/learn/strategy-formulation,4.5,None,"['Business', 'Business Strategy']"
0,The Evolving Universe,https://coursera.org/learn/evolvinguniverse,4.7,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,European Business Law: Doing Business in Europe,https://coursera.org/learn/eu-law-doing-business,4.7,None,"['Business', 'Business Essentials']"
0,"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",https://coursera.org/learn/comparing-genomes,4.7,Beginner Level,"['Health', 'Health Informatics']"
0,Concept Art for Video Games,https://coursera.org/learn/concept-art-video-games,None,None,"['Arts and Humanities', 'Music and Art']"
0,Правовые формы ведения бизнеса в России,https://coursera.org/learn/pravovyye-formy-vedeniya-biznesa-rossii,4.5,Beginner Level,"['Business', 'Leadership and Management']"
0,Teaching Impacts of Technology: Fundamentals,https://coursera.org/learn/teach-impacts-technology-fundamentals,None,Beginner Level,"['Social Sciences', 'Education']"
0,Statistics for Genomic Data Science,https://coursera.org/learn/statistical-genomics,4.1,None,"['Data Science', 'Probability and Statistics']"
0,Art and Science of Machine Learning,https://coursera.org/learn/art-science-ml,4.6,Intermediate Level,"['Data Science', 'Machine Learning']"
0,"""Espace mondial"" الرؤية الفرنسية للدراسات العالمية",https://coursera.org/learn/espace-mondial-ar,4.7,None,"['Social Sciences', 'Governance and Society']"
0,Managing G Suite,https://coursera.org/learn/managing-g-suite,4.7,Beginner Level,"['Computer Science', 'Computer Security and Networks']"
0,Теория игр (Game Theory),https://coursera.org/learn/game-theory,4.8,None,"['Math and Logic', 'Math and Logic']"
0,Legal aspects of conducting business in Russia,https://coursera.org/learn/legal-business-russia,None,Beginner Level,"['Business', 'Business Essentials']"
0,A Brief History of Human Spaceflight,https://coursera.org/learn/human-spaceflight,4.3,None,"['Arts and Humanities', 'History']"
0,Engineering Health: Introduction to Yoga and Physiology,https://coursera.org/learn/engineering-health-yoga-physiology,4.8,Beginner Level,"['Health', 'Basic Science']"
0,Cyber Security in Manufacturing,https://coursera.org/learn/cyber-security-manufacturing,4.6,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
0,Nützliches Feedback geben (Giving Helpful Feedback),https://coursera.org/learn/feedback-de,None,None,"['Business', 'Business Essentials']"
0,Линейная регрессия,https://coursera.org/learn/lineynaya-regressiya,None,Intermediate Level,"['Data Science', 'Probability and Statistics']"
0,Accounting Analysis II: Measurement and Disclosure of Liabilities,https://coursera.org/learn/accounting-analysis-2-liabilities,4.8,Intermediate Level,"['Business', 'Business Essentials']"
0,Introducción a la Estrategia,https://coursera.org/learn/introduccionalaestrategia,4.8,None,"['Business', 'Business Essentials']"
0,Competencias digitales. Conceptos y herramientas básicas,https://coursera.org/learn/competencias-digitales-herramientas-basicas,4.6,Beginner Level,"['Personal Development', 'Personal Development']"
0,Causal Inference,https://coursera.org/learn/causal-inference,3.7,Advanced Level,"['Data Science', 'Probability and Statistics']"
0,Многопоточность,https://coursera.org/learn/ios-multithreading,None,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
0,Archaeoastronomy,https://coursera.org/learn/archaeoastronomy,4.5,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
0,Social Entrepreneurship,https://coursera.org/learn/wharton-social-entrepreneurship,4.7,None,"['Business', 'Entrepreneurship']"
0,Proyecto de Fundamentos Empresariales de Wharton,https://coursera.org/learn/wharton-proyecto-final-empresariales,4.8,None,"['Business', 'Business Essentials']"
0,Introduction to People Analytics,https://coursera.org/learn/people-analytics,4,None,"['Data Science', 'Data Analysis']"
0,Interacting with the System and Managing Memory,https://coursera.org/learn/interacting-system-managing-memory,4.4,Beginner Level,"['Computer Science', 'Software Development']"
0,Machine Learning Foundations: A Case Study Approach,https://coursera.org/learn/ml-foundations,4.6,None,"['Data Science', 'Machine Learning']"
0,Planning for Climate Change in African Cities,https://coursera.org/learn/climate-change-africa,4.8,Intermediate Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
0,"Genre : quels enjeux ? Violences, globalisation, biomédecine, sexualités.",https://coursera.org/learn/genre,4.9,Beginner Level,"['Social Sciences', 'Governance and Society']"
0,Google Cloud Platform Fundamentals for AWS Professionals,https://coursera.org/learn/gcp-fundamentals-aws,4.6,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
0,Palo Alto Networks Cybersecurity Gateway II,https://coursera.org/learn/cybersecurity-gateway-2,4.7,Intermediate Level,"['Information Technology', 'Security']"
0,Введение в технологию блокчейн,https://coursera.org/learn/introduction-to-blockchain,4.6,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
0,Problem Solving Using Computational Thinking,https://coursera.org/learn/compthinking,None,Beginner Level,"['Computer Science', 'Algorithms']"
0,Surviving Disruptive Technologies (On Demand),https://coursera.org/learn/surviving-disruptive-technologies,4.6,Beginner Level,"['Business', 'Leadership and Management']"
0,Computer Vision Basics,https://coursera.org/learn/computer-vision-basics,3.9,Intermediate Level,"['Computer Science', 'Algorithms']"
0,Everyday Chinese Medicine,https://coursera.org/learn/everyday-chinese-medicine,4.7,Intermediate Level,"['Health', 'Basic Science']"
0,Foundations of Teaching for Learning: Learners and Learning,https://coursera.org/learn/teaching-learning,4.6,None,"['Social Sciences', 'Education']"
0,The Bits and Bytes of Computer Networking,https://coursera.org/learn/computer-networking,4.7,Beginner Level,"['Information Technology', 'Networking']"
0,Organisational design: Know your organisation,https://coursera.org/learn/organisational-design-know-your-organisation,4.9,Beginner Level,"['Business', 'Leadership and Management']"
0,Introduction to Formal Concept Analysis,https://coursera.org/learn/formal-concept-analysis,4.8,Intermediate Level,"['Data Science', 'Data Analysis']"
0,PrEParing: PrEP for Providers and Patients,https://coursera.org/learn/prep,4.7,Beginner Level,"['Health', 'Patient Care']"
0,Mastering the Software Engineering Interview,https://coursera.org/learn/cs-tech-interview,4.6,Intermediate Level,"['Computer Science', 'Software Development']"
0,Conversational English Skills,https://coursera.org/learn/conversational-english-skills,4.5,Beginner Level,"['Language Learning', 'Learning English']"
0,Diseño de Videojuegos: Una introducción,https://coursera.org/learn/diseno-videojuegos-intro,4.6,Beginner Level,"['Computer Science', 'Design and Product']"
0,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",https://coursera.org/learn/opioid,None,Beginner Level,"['Health', 'Public Health']"
0,Classical papers in molecular genetics,https://coursera.org/learn/papers-molecular-genetics,4.7,None,"['Health', 'Basic Science']"
